"Data as of : 17-Apr-16 09:55:14","Page 1 of 33","Selected Start and End Dates and Times: 16-Apr-16 00:00:00 to 17-Apr-16 00:00:00","Selected Operators: Pasadena","Selected Facilities: Pasadena","Selected Device IDs:  ","Selected Device Types:  ","Selected Transaction Types:  ","Selected Transaction Statuses:  ","Selected Bus IDs: ",,,"Operator: Pasadena","Facility","Date and Time","Device Transaction History","Fare Product","Fare Product","Transit Card","Payment Types*","Device ID","Grp ID","Transaction Type","Seq #","Bus ID","Grp Qty","Total","Cost $","Bonus $","- - - - - - - - - - - - Stored Value - - - - - - - - - - - ","Change $","Pasadena"," Total","Change $","rodeo2:regional","Value","Left $","Rides","Left","A102 / PN.01-05.0105.07 / 1101","Renewed","In Advnce","Count**","Status"
,"Pasadena","BMV08256",,"3219"
"16-Apr-16 10:55:02","ASI","0160005586531670","N/A","","Pass Entry (Tag On)","","1","0.00","0.00","0.00","0.00","0.75","Unlmtd","0","Success"
"16-Apr-16 11:06:43","ASI","0160012373480541","N/A","","Pass Entry (Tag On)","","1","0.00","0.00","0.00","0.00","0.00","Unlmtd","0","Success"
"16-Apr-16 11:25:45","ASI","0160005585933919","N/A","","Pass Entry (Tag On)","","1","0.00","0.00","0.00","0.00","0.00","Unlmtd","0","Success"
"16-Apr-16 11:34:11","ASI","0160005497111190","N/A","","Pass Entry (Tag On)","","1","0.00","0.00","0.00","0.00","0.00","Unlmtd","0","Success"
"16-Apr-16 11:57:13","ASI","0160038261567958","N/A","","Pass Entry (Tag On)","","1","0.00","0.00","0.00","0.00","0.00","Unlmtd","0","Success"
"16-Apr-16 12:04:39","ASI","0160038273007159","N/A","","Pass Entry (Tag On)","","1","0.00","0.00","0.00","0.00","0.00","Unlmtd","0","Success"
"16-Apr-16 12:04:41","ASI","0160033084326500","N/A","","Pass Entry (Tag On)","","1","0.00","0.00","0.00","0.00","0.00","Unlmtd","0","Success"
"16-Apr-16 12:04:44","ASI","0160008054444954","N/A","","Pass Entry (Tag On)","","1","0.00","0.00","0.00","0.00","0.00","Unlmtd","0","Success"
"16-Apr-16 12:05:54","Reg SV Regular","0160005410911510","N/A","","SV Entry (Tag On)","","1","0.75","0.00","-0.75","-0.75","68.65","Unlmtd","","Success"
"16-Apr-16 12:09:15","Reg SV Regular","0160005873163674","N/A","","SV Entry (Tag On)","","1","0.75","0.00","-0.75","-0.75","14.25","Unlmtd","","Success"
"16-Apr-16 12:16:18","ASI","0160005334842395","N/A","","Pass Entry (Tag On)","","1","0.00","0.00","0.00","0.00","0.00","Unlmtd","0","Success"
"16-Apr-16 12:17:37","ASI","0160012373500868","N/A","","Pass Entry (Tag On)","","1","0.00","0.00","0.00","0.00","0.00","Unlmtd","0","Success"
"16-Apr-16 12:32:00","ASI","0160005848033432","N/A","","Pass Entry (Tag On)","","1","0.00","0.00","0.00","0.00","0.00","Unlmtd","0","Success"
"16-Apr-16 12:38:28","Reg SV Sr/Dis","0160017161520291","N/A","","SV Entry (Tag On)","","1","0.35","0.00","-0.35","-0.35","5.45","Unlmtd","","Success"
"16-Apr-16 12:46:49","ASI","0160019592213793","N/A","","Pass Entry (Tag On)","","1","0.00","0.00","0.00","0.00","1.50","Unlmtd","0","Success"
"16-Apr-16 12:49:00","ASI","0160005847711830","N/A","","Pass Entry (Tag On)","","1","0.00","0.00","0.00","0.00","0.00","Unlmtd","0","Success"
"16-Apr-16 12:52:57","Reg SV Regular","0160005099471836","N/A","","SV Entry (Tag On)","","1","0.75","0.00","-0.75","-0.75","2.75","Unlmtd","","Success"
"16-Apr-16 13:04:59","Reg SV Regular","0160004961809439","N/A","","SV Entry (Tag On)","","1","0.75","0.00","-0.75","-0.75","0.50","Unlmtd","","Success"
"16-Apr-16 13:14:36","ASI","0160041888215043","N/A","","Pass Entry (Tag On)","","1","0.00","0.00","0.00","0.00","0.00","Unlmtd","0","Success"
