"Data as of : 19-Apr-16 09:55:17","Page 1 of 75","Selected Start and End Dates and Times: 18-Apr-16 00:00:00 to 19-Apr-16 00:00:00","Selected Operators: Pasadena","Selected Facilities: Pasadena","Selected Device IDs:  ","Selected Device Types:  ","Selected Transaction Types:  ","Selected Transaction Statuses:  ","Selected Bus IDs: ",,,"Operator: Pasadena","Facility","Date and Time","Device Transaction History","Fare Product","Fare Product","Transit Card","Payment Types*","Device ID","Grp ID","Transaction Type","Seq #","Bus ID","Grp Qty","Total","Cost $","Bonus $","- - - - - - - - - - - - Stored Value - - - - - - - - - - - ","Change $","Pasadena"," Total","Change $","rodeo2:regional","Value","Left $","Rides","Left","A102 / PN.01-05.0105.07 / 1101","Renewed","In Advnce","Count**","Status"
,"Pasadena","BMV08256",,"3219"
"18-Apr-16 05:57:22","Reg SV Regular","0160042861296240","N/A","","SV Entry (Tag On)","","1","0.75","0.00","-0.75","-0.75","7.50","Unlmtd","","Success"
"18-Apr-16 05:59:56","ASI","0160005808170075","N/A","","Pass Entry (Tag On)","","1","0.00","0.00","0.00","0.00","0.00","Unlmtd","0","Success"
"18-Apr-16 06:13:19","EZ Pass S/D Z0","01702719592545808642","N/A","","Pass Entry (Tag On)","","1","0.00","0.00","0.00","0.00","0.45","Unlmtd","0","Success"
"18-Apr-16 06:58:54","Reg SV Regular","0160008377970719","N/A","","SV Entry (Tag On)","","1","0.75","0.00","-0.75","-0.75","19.25","Unlmtd","","Success"
"18-Apr-16 07:09:04","Reg SV Regular","0160005453011996","N/A","","SV Entry (Tag On)","","1","0.75","0.00","-0.75","-0.75","3.75","Unlmtd","","Success"
"18-Apr-16 07:48:23","Reg SV Regular","0160008618979677","N/A","","SV Entry (Tag On)","","1","0.75","0.00","-0.75","-0.75","6.40","Unlmtd","","Success"
"18-Apr-16 07:54:24","EZ Pass AdultZ2","0160008196018112","N/A","","Pass Entry (Tag On)","","1","0.00","0.00","0.00","0.00","0.00","Unlmtd","0","Success"
"18-Apr-16 08:27:56","ASI","0160005622624794","N/A","","Pass Entry (Tag On)","","1","0.00","0.00","0.00","0.00","0.00","Unlmtd","0","Success"
"18-Apr-16 08:30:46","ASI","0160008105637911","N/A","","Pass Entry (Tag On)","","1","0.00","0.00","0.00","0.00","0.00","Unlmtd","0","Success"
"18-Apr-16 08:45:50","Reg SV Sr/Dis","0160029993124135","N/A","","SV Entry (Tag On)","","1","0.35","0.00","-0.35","-0.35","7.90","Unlmtd","","Success"
"18-Apr-16 09:02:41","Reg SV Student","0160010160562885","N/A","","SV Entry (Tag On)","","1","0.50","0.00","-0.50","-0.50","46.00","Unlmtd","","Success"
"18-Apr-16 09:02:43","Reg SV Student","0160020362141396","N/A","","SV Entry (Tag On)","","1","0.50","0.00","-0.50","-0.50","41.50","Unlmtd","","Success"
