"Data as of : 15-Apr-16 09:55:39","Page 1 of 82","Selected Start and End Dates and Times: 14-Apr-16 00:00:00 to 15-Apr-16 00:00:00","Selected Operators: Pasadena","Selected Facilities: Pasadena","Selected Device IDs:  ","Selected Device Types:  ","Selected Transaction Types:  ","Selected Transaction Statuses:  ","Selected Bus IDs: ",,,"Operator: Pasadena","Facility","Date and Time","Device Transaction History","Fare Product","Fare Product","Transit Card","Payment Types*","Device ID","Grp ID","Transaction Type","Seq #","Bus ID","Grp Qty","Total","Cost $","Bonus $","- - - - - - - - - - - - Stored Value - - - - - - - - - - - ","Change $","Pasadena"," Total","Change $","rodeo2:regional","Value","Left $","Rides","Left","A102 / PN.01-05.0105.07 / 1101","Renewed","In Advnce","Count**","Status"
,"Pasadena","BMV08256",,"3219"
"14-Apr-16 05:53:41","EZ Pass AdultZ0","0160008206225756","N/A","","Pass Entry (Tag On)","","1","0.00","0.00","0.00","0.00","4.50","Unlmtd","0","Success"
"14-Apr-16 05:53:44","EZ Pass AdultZ0","0160000921323289","N/A","","Pass Entry (Tag On)","","1","0.00","0.00","0.00","0.00","14.50","Unlmtd","0","Success"
"14-Apr-16 05:53:47","EZ Pass AdultZ0","0160013374880614","N/A","","Pass Entry (Tag On)","","1","0.00","0.00","0.00","0.00","2.50","Unlmtd","0","Success"
"14-Apr-16 06:26:22","Reg SV Regular","0160042141168243","N/A","","SV Entry (Tag On)","","1","0.75","0.00","-0.75","-0.75","2.15","Unlmtd","","Success"
"14-Apr-16 07:07:34","Reg SV Regular","0160008523022555","N/A","","SV Entry (Tag On)","","1","0.75","0.00","-0.75","-0.75","0.25","Unlmtd","","Success"
"14-Apr-16 07:33:49","ASI","0160038261490193","N/A","","Pass Entry (Tag On)","","1","0.00","0.00","0.00","0.00","0.00","Unlmtd","0","Success"
"14-Apr-16 07:55:17","Reg SV Regular","0160041675281521","N/A","","SV Entry (Tag On)","","1","0.75","0.00","-0.75","-0.75","2.50","Unlmtd","","Success"
"14-Apr-16 07:56:09","Reg SV Regular","0160041802549360","N/A","","SV Entry (Tag On)","","1","0.75","0.00","-0.75","-0.75","6.75","Unlmtd","","Success"
"14-Apr-16 07:59:55","ASI","0160005646159199","N/A","","Pass Entry (Tag On)","","1","0.00","0.00","0.00","0.00","0.00","Unlmtd","0","Success"
"14-Apr-16 08:01:45","ASI","0160011542335909","N/A","","Pass Entry (Tag On)","","1","0.00","0.00","0.00","0.00","1.25","Unlmtd","0","Success"
